"site_no","site_name","site_tp_cd","dec_lat_va","dec_long_va","dec_coord_datum_cd","alt_va","contrib_drain_area_va","huc2","huc4","huc6","huc8","rfc"
"09349800","PIEDRA RIVER NEAR ARBOLES, CO.","ST",37.08833797,-107.397826,"NAD83",6147.52,NA,"14","1408","140801","14080102","CBRFC"
"09352900","VALLECITO CREEK NEAR BAYFIELD, CO.","ST",37.47750126,-107.5436688,"NAD83",7906.08,NA,"14","1408","140801","14080101","CBRFC"
"09353800","LOS PINOS RIVER NEAR IGNACIO, CO","ST",37.1661111,-107.5825,"NAD83",6630,NA,"14","1408","140801","14080101","CBRFC"
"09354500","LOS PINOS RIVER AT LA BOCA, CO.","ST",37.0094484,-107.5994997,"NAD83",6143.58,NA,"14","1408","140801","14080101","CBRFC"
"09355500","SAN JUAN RIVER NEAR ARCHULETA, NM","ST",36.80188889,-107.6986389,"NAD83",5653,3260,"14","1408","140801","14080101","CBRFC"
"09358000","ANIMAS RIVER AT SILVERTON, CO.","ST",37.8111077,-107.6592278,"NAD83",9290,NA,"14","1408","140801","14080104","CBRFC"
"09358550","CEMENT CREEK AT SILVERTON, CO","ST",37.8197187,-107.6636723,"NAD83",9380,NA,"14","1408","140801","14080104","CBRFC"
"09359010","MINERAL CREEK AT SILVERTON, CO","ST",37.8027744,-107.6728392,"NAD83",9245.98,NA,"14","1408","140801","14080104","CBRFC"
"09359020","ANIMAS RIVER BELOW SILVERTON, CO","ST",37.7902746,-107.6675614,"NAD83",9200,NA,"14","1408","140801","14080104","CBRFC"
"09359080","CASCADE CR ABV CASCADE CR DIVERSION NR ROCKWOOD CO","ST",37.66727778,-107.822625,"NAD83",8921,NA,"14","1408","140801","14080104","CBRFC"
"09359082","CASCADE CR BLW CASCADE CR DIVERSION NR ROCKWOOD CO","ST",37.667,-107.82225,"NAD83",8899,NA,"14","1408","140801","14080104","CBRFC"
"09359500","ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO","ST",37.5702766,-107.7806204,"NAD83",7520,NA,"14","1408","140801","14080104","CBRFC"
"09361500","ANIMAS RIVER AT DURANGO, CO","ST",37.2791688,-107.8803445,"NAD83",6501.57,NA,"14","1408","140801","14080104","CBRFC"
"09362520","ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO","ST",37.24926389,-107.8725833,"NAD83",6437.4,NA,"14","1408","140801","14080104","CBRFC"
"09363500","ANIMAS RIVER NEAR CEDAR HILL, NM","ST",37.03656944,-107.8753333,"NAD83",5960,1090,"14","1408","140801","14080104","CBRFC"
"09364010","ANIMAS RIVER BELOW AZTEC, NM","ST",36.8178611,-108.0244444,"NAD83",5560,1301,"14","1408","140801","14080104","CBRFC"
"09364500","ANIMAS RIVER AT FARMINGTON, NM","ST",36.7225,-108.20175,"NAD83",5280,1360,"14","1408","140801","14080104","CBRFC"
"09365000","SAN JUAN RIVER AT FARMINGTON, NM","ST",36.72301667,-108.2255889,"NAD83",5230.37,7240,"14","1408","140801","14080105","CBRFC"
"09367000","LA PLATA RIVER AT LA PLATA, NM","ST",36.93091667,-108.1846389,"NAD83",5736,351,"14","1408","140801","14080105","CBRFC"
"09367500","LA PLATA RIVER NEAR FARMINGTON, NM","ST",36.737575,-108.2503361,"NAD83",5215,583,"14","1408","140801","14080105","CBRFC"
"09368000","SAN JUAN RIVER AT SHIPROCK, NM","ST",36.77666667,-108.6830556,"NAD83",4890,12900,"14","1408","140801","14080105","CBRFC"
"09370600","MANCOS RIVER AT ANITAS FLAT BELOW MANCOS, CO","ST",37.2524964,-108.3578618,"NAD83",6340,NA,"14","1408","140801","14080107","CBRFC"
"09371000","MANCOS RIVER NEAR TOWAOC, CO.","ST",37.02749425,-108.7414838,"NAD83",5055.98,NA,"14","1408","140801","14080107","CBRFC"
"09371010","SAN JUAN RIVER AT FOUR CORNERS, CO","ST",37.00113889,-109.0295833,"NAD83",4600,14600,"14","1408","140802","14080201","CBRFC"
"09371492","MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.","ST",37.3127716,-108.6612067,"NAD83",5765,NA,"14","1408","140802","14080202","CBRFC"
"09371520","MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO","ST",37.3266601,-108.7006527,"NAD83",5690,NA,"14","1408","140802","14080202","CBRFC"
"09372000","MCELMO CREEK NEAR COLORADO-UTAH STATE LINE","ST",37.32415968,-109.015666,"NAD83",4890,NA,"14","1408","140802","14080202","CBRFC"
"09378170","SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT","ST",37.8466608,-109.3695625,"NAD83",7170,NA,"14","1408","140802","14080203","CBRFC"
"09378630","RECAPTURE CREEK NEAR BLANDING, UT","ST",37.7555504,-109.476511,"NAD83",7200,NA,"14","1408","140802","14080201","CBRFC"
"09379200","CHINLE CREEK NEAR MEXICAN WATER, AZ","ST",36.943891,-109.7106684,"NAD83",4720,3650,"14","1408","140802","14080204","CBRFC"
"09379500","SAN JUAN RIVER NEAR BLUFF, UT","ST",37.1469461,-109.864844,"NAD83",4048,NA,"14","1408","140802","14080205","CBRFC"
"09380000","COLORADO RIVER AT LEES FERRY, AZ","ST",36.8647099,-111.588216,"NAD83",3106.16,NA,"14","1407","140700","14070006","CBRFC"
"09381800","PARIA RIVER NEAR KANAB, UTAH","ST",37.10748428,-111.9060102,"NAD83",4345,NA,"14","1407","140700","14070007","CBRFC"
"09382000","PARIA RIVER AT LEES FERRY, AZ","ST",36.87220977,-111.5946052,"NAD83",3123.68,NA,"14","1407","140700","14070007","CBRFC"
"09383300","FILLER DITCH AT GREER, AZ","ST-CA",34.01615875,-109.457868,"NAD83",NA,NA,"15","1502","150200","15020001","CBRFC"
"09383400","LITTLE COLORADO RIVER AT GREER, AZ","ST",34.0167143,-109.4573125,"NAD83",8283,29.1,"15","1502","150200","15020001","CBRFC"
"09383409","SOUTH FORK LITTLE COLORADO RIVER NEAR GREER, AZ","ST",34.0555,-109.4011667,"NAD83",7962,NA,"15","1502","150200","15020001","CBRFC"
"09383417","WATER CANYON CREEK NEAR EAGAR, AZ","ST",34.058,-109.2963333,"NAD83",7595,NA,"15","1502","150200","15020001","CBRFC"
"09383500","NUTRIOSO CREEK ABV NELSON RES NR SPRINGERVILLE, AZ","ST",34.03032717,-109.1864707,"NAD83",7421.7,83.3,"15","1502","150200","15020001","CBRFC"
"09384000","LITTLE COLORADO R ABV LYMAN LAKE NR ST. JOHNS, AZ","ST",34.31448635,-109.362315,"NAD83",6010,704,"15","1502","150200","15020001","CBRFC"
"09385700","LITTLE COLORADO RIVER BELOW SALADO SPRINGS, AZ","ST",34.4505935,-109.3623199,"NAD83",5785,NA,"15","1502","150200","15020002","CBRFC"
"09386030","LITTLE COLORADO RVR ABV ZION RES. NR ST. JOHNS, AZ","ST",34.5836456,-109.4070467,"NAD83",5560,757,"15","1502","150200","15020002","CBRFC"
"09386300","LITTLE COLORADO RVR BLW ZION RES. NR ST JOHNS, AZ","ST",34.6047544,-109.4892735,"NAD83",5530,NA,"15","1502","150200","15020002","CBRFC"
"09386900","RIO NUTRIA NEAR RAMAH, NM","ST",35.28255278,-108.552975,"NAD83",6860,71.4,"15","1502","150200","15020004","CBRFC"
"09386950","ZUNI RIVER ABV BLACK ROCK RESERVOIR, NM","ST",35.10027778,-108.7516667,"NAD83",6480,835,"15","1502","150200","15020004","CBRFC"
"09390500","SHOW LOW CREEK NEAR LAKESIDE, AZ","ST",34.17948755,-109.9878858,"NAD83",6610,NA,"15","1502","150200","15020005","CBRFC"
"09394500","LITTLE COLORADO RIVER AT WOODRUFF, AZ","ST",34.7828076,-110.0442837,"NAD83",5130.3,7775,"15","1502","150200","15020002","CBRFC"
"09396100","PUERCO RIVER NEAR CHAMBERS, AZ","ST",35.18224625,-109.4470509,"NAD83",5720,2106,"15","1502","150200","15020007","CBRFC"
"09397000","LITTLE COLORADO RIVER AT HOLBROOK, AZ","ST",34.8978039,-110.1631768,"NAD83",5062.87,11115,"15","1502","150200","15020008","CBRFC"
"09397300","LITTLE COLORADO RIVER NEAR JOSEPH CITY, AZ","ST",34.90113674,-110.2554013,"NAD83",5031.1,12045,"15","1502","150200","15020008","CBRFC"
"09397500","CHEVELON FORK BELOW WILDCAT CANYON, NR WINSLOW, AZ","ST",34.6364196,-110.7142957,"NAD83",5905.16,271,"15","1502","150200","15020010","CBRFC"
"09398300","CRAGIN DAM RESERVOIR NEAR PINE, AZ (BLUE RIDGE)","LK",34.55530427,-111.1840252,"NAD83",6620,71.1,"15","1502","150200","15020008","CBRFC"
"09399400","JACKS CANYON CREEK NEAR WINSLOW, AZ","ST",34.92141094,-110.7976357,"NAD83",5500,295,"15","1502","150200","15020008","CBRFC"
"09400350","LITTLE COLORADO RIVER NEAR WINSLOW, AZ","ST",35.011688,-110.6512444,"NAD83",4863,NA,"15","1502","150200","15020008","CBRFC"
"09400568","POLACCA WASH NEAR SECOND MESA, AZ","ST",35.65584048,-110.562079,"NAD83",5240,NA,"15","1502","150200","15020013","CBRFC"
"09400815","NEWMAN CANYON ABOVE UPPER LAKE MARY, AZ","ST",35.05494444,-111.4892222,"NAD83",6860,NA,"15","1502","150200","15020015","CBRFC"
"09401110","DINNEBITO WASH NEAR SAND SPRINGS, AZ","ST",35.78111269,-110.9331955,"NAD83",5160,NA,"15","1502","150200","15020017","CBRFC"
"09401260","MOENKOPI WASH AT MOENKOPI, AZ","ST",36.10499334,-111.2018069,"NAD83",4610,1629,"15","1502","150200","15020018","CBRFC"
"09401265","PASTURE CANYON SPRINGS NEAR TUBA CITY, AZ","ST",36.17138889,-111.201111,"NAD83",5112,NA,"15","1502","150200","15020018","CBRFC"
"09402000","LITTLE COLORADO RIVER NEAR CAMERON, AZ","ST",35.9263819,-111.5673682,"NAD83",3979.2,26091,"15","1502","150200","15020016","CBRFC"
"09402300","LITTLE COLORADO RIVER ABV MOUTH NR DESERT VIEW, AZ","ST",36.1952642,-111.7771024,"NAD83",2760,NA,"15","1502","150200","15020016","CBRFC"
"09402500","COLORADO RIVER NEAR GRAND CANYON, AZ","ST",36.10137176,-112.0862795,"NAD83",2418.7,137641,"15","1501","150100","15010001","CBRFC"
"09403600","KANAB CREEK NEAR KANAB, UT","ST",37.10054059,-112.5479827,"NAD83",5060,NA,"15","1501","150100","15010003","CBRFC"
"09403850","KANAB CREEK ABOVE THE MOUTH NEAR SUPAI, AZ","ST",36.39581624,-112.6318566,"NAD83",1920,NA,"15","1501","150100","15010003","CBRFC"
"09404104","CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ","ST",35.80444444,-112.4263889,"NAD83",5433,NA,"15","1501","150100","15010004","CBRFC"
"09404110","HAVASU CREEK AT SUPAI, AZ","ST",36.21946667,-112.6901,"NAD83",3240,NA,"15","1501","150100","15010004","CBRFC"
"09404115","HAVASU CREEK ABOVE THE MOUTH, NEAR SUPAI, AZ","ST",36.30581618,-112.761305,"NAD83",1800,2811,"15","1501","150100","15010002","CBRFC"
"09404200","COLORADO RVR ABV DIAMOND CREEK NR PEACH SPRINGS AZ","ST",35.7735994,-113.363544,"NAD83",1340,144660,"15","1501","150100","15010002","CBRFC"
"09404208","DIAMOND CREEK NEAR PEACH SPRINGS, AZ","ST",35.76498839,-113.3682663,"NAD83",1400,NA,"15","1501","150100","15010002","CBRFC"
"09404222","SPENCER CREEK NEAR PEACH SPRINGS, AZ","ST",35.7999,-113.65535,"NAD83",1620,NA,"15","1501","150100","15010005","CBRFC"
"09404343","TRUXTON WASH NEAR VALENTINE, AZ","ST",35.38416188,-113.6577185,"NAD83",3770,NA,"15","1501","150100","15010007","CBRFC"
"09404450","EAST FORK VIRGIN RIVER NEAR GLENDALE, UT","ST",37.3394272,-112.6043769,"NAD83",5900,NA,"15","1501","150100","15010008","CBRFC"
"09404900","EAST FORK VIRGIN RIVER NEAR SPRINGDALE, UT","ST",37.16414955,-112.9585499,"NAD83",3940,NA,"15","1501","150100","15010008","CBRFC"
"09405500","NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT","ST",37.2097046,-112.9785512,"NAD83",3970,NA,"15","1501","150100","15010008","CBRFC"
"09406000","VIRGIN RIVER AT VIRGIN, UT","ST",37.2041494,-113.1807789,"NAD83",3500,NA,"15","1501","150100","15010008","CBRFC"
"09406100","VIRGIN RIVER AB LA VERKIN CREEK NR LA VERKIN, UT","ST",37.1969272,-113.285226,"NAD83",3020,NA,"15","1501","150100","15010008","CBRFC"
"09408000","LEEDS CREEK NEAR LEEDS, UT","ST",37.26748174,-113.3707839,"NAD83",4000,NA,"15","1501","150100","15010008","CBRFC"
"09408135","VIRGIN RIVER AB QUAIL CREEK NEAR HURRICANE, UT","ST",37.19248238,-113.3532832,"NAD83",2840,NA,"15","1501","150100","15010008","CBRFC"
"09408150","VIRGIN RIVER NEAR HURRICANE, UT","ST",37.16276007,-113.3952285,"NAD83",2836.33,NA,"15","1501","150100","15010008","CBRFC"
"09408195","FORT PEARCE WASH NEAR ST. GEORGE, UT","ST",37.00164939,-113.4688407,"NAD83",2800,NA,"15","1501","150100","15010009","CBRFC"
"09408400","SANTA CLARA RIVER NEAR PINE VALLEY, UT","ST",37.38331325,-113.483288,"NAD83",6640,NA,"15","1501","150100","15010008","CBRFC"
"09409100","SANTA CLARA RIVER ABV BAKER RES, NR CENTRAL, UT","ST",37.38470108,-113.6319052,"NAD83",4875,NA,"15","1501","150100","15010008","CBRFC"
"09410100","SANTA CLARA RIV BLW WINSOR DAM, NR SANTA CLARA, UT","ST",37.19,-113.7680556,"NAD83",3230,NA,"15","1501","150100","15010008","CBRFC"
"09413000","SANTA CLARA RIVER AT ST. GEORGE, UT","ST",37.07525867,-113.5930125,"NAD83",2560,NA,"15","1501","150100","15010008","CBRFC"
"09413200","VIRGIN RIVER NEAR BLOOMINGTON, UT","ST",37.07,-113.5838889,"NAD83",2530,NA,"15","1501","150100","15010010","CBRFC"
"09413500","VIRGIN RIVER NEAR ST. GEORGE, UT","ST",37.0144243,-113.6805163,"NAD83",2400,NA,"15","1501","150100","15010010","CBRFC"
"09413700","VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ","ST",36.9210892,-113.8319086,"NAD83",2000,NA,"15","1501","150100","15010010","CBRFC"
"09413900","BEAVER DAM WASH NEAR ENTERPRISE, UT","ST",37.46997485,-114.0466458,"NAD83",4740,NA,"15","1501","150100","15010010","CBRFC"
"09414900","BEAVER DAM WASH AT BEAVER DAM, AZ","ST",36.90192134,-113.9335767,"NAD83",1850,NA,"15","1501","150100","15010010","CBRFC"
"09415000","VIRGIN RV AT LITTLEFIELD, AZ","ST",36.8916437,-113.9244098,"NAD83",1763.68,NA,"15","1501","150100","15010010","CBRFC"
"09415060","MESQUITE CANAL NR MESQUITE, NV","ST",36.80988889,-114.01475,"NAD83",1640,NA,"15","1501","150100","15010010","CBRFC"
"09415250","VIRGIN RV ABV LAKE MEAD NR OVERTON, NV","ST",36.5160875,-114.3349747,"NAD83",1220,NA,"15","1501","150100","15010010","CBRFC"
"09415460","WHITE RV NR RED MTN NR PRESTON, NV","ST",38.93521559,-115.2983582,"NAD83",6880,NA,"15","1501","150100","15010011","CBRFC"
"09415510","PRESTON BIG SPRG NR PRESTON, NV","ST",38.9333333,-115.08,"NAD83",5700,NA,"15","1501","150100","15010011","CBRFC"
"09415558","HOT CK NR SUNNYSIDE, NV","ST",38.37944444,-115.1516667,"NAD83",5230,NA,"15","1501","150100","15010011","CBRFC"
"09415589","CRYSTAL SPGS DIV NR HIKO, NV","ST-CA",37.53182099,-115.2342993,"NAD83",3820,NA,"15","1501","150100","15010011","CBRFC"
"09415590","209 S05 E60 10 1 CRYSTAL SPGS NR HIKO, NV","ST",37.5319043,-115.2325215,"NAD83",3800,NA,"15","1501","150100","15010011","CBRFC"
"094156395","ASH SPGS DIV DITCH BLW HWY 93 AT ASH SPGS, NV","ST-DCH",37.4597222,-115.1941667,"NAD83",3606,NA,"15","1501","150100","15010011","CBRFC"
"09415645","ASH SPGS CK BLW DIV AT HWY 93 AT ASH SPGS, NV","ST",37.46,-115.195,"NAD83",3599,NA,"15","1501","150100","15010011","CBRFC"
"09415900","MUDDY SPGS AT LDS FARM NR MOAPA, NV","ST",36.72163699,-114.7155502,"NAD83",1770,NA,"15","1501","150100","15010012","CBRFC"
"09415908","PEDERSON E SPGS NR MOAPA, NV","ST",36.70936389,-114.7157139,"NAD83",1807.7,NA,"15","1501","150100","15010012","CBRFC"
"09415910","PEDERSON SPGS NR MOAPA, NV","ST",36.70958056,-114.7159722,"NAD83",1810.99,NA,"15","1501","150100","15010012","CBRFC"
"09415920","WARM SPGS W NR MOAPA, NV","ST",36.7111833,-114.7136639,"NAD83",1771,NA,"15","1501","150100","15010012","CBRFC"
"09415927","WARM SPGS CONFL AT IVERSON FLUME NR MOAPA, NV","ST",36.7113333,-114.7096667,"NAD83",1780,NA,"15","1501","150100","15010012","CBRFC"
"09416000","MUDDY RV NR MOAPA, NV","ST",36.7110817,-114.6952715,"NAD83",1710,40,"15","1501","150100","15010012","CBRFC"
"09417500","MEADOW VALLEY WASH AT EAGLE CYN NR URSINE, NV","ST",38.0041285,-114.206927,"NAD83",5670,NA,"15","1501","150100","15010013","CBRFC"
"09418500","MEADOW VALLEY WASH NR CALIENTE, NV","ST",37.55837778,-114.5630556,"NAD83",4200,NA,"15","1501","150100","15010013","CBRFC"
"09419000","MUDDY RV NR GLENDALE, NV","ST",36.64302844,-114.5397075,"NAD83",1460,3000,"15","1501","150100","15010012","CBRFC"
"09419507","MUDDY RV AT LEWIS AVENUE AT OVERTON, NV","ST",36.53527778,-114.4283333,"NAD83",1251,3240,"15","1501","150100","15010012","CBRFC"
"09419625","CORN CK SPGS AT NATIONAL FISH & WILDLIFE HDQRS, NV","ST",36.43884444,-115.3581194,"NAD83",2930,NA,"15","1501","150100","15010015","CBRFC"
"09419659","SLOAN CHANNEL TRIB AT LAS VEGAS BLVD NR N LV","ST",36.22864167,-115.0742806,"NAD83",1855,NA,"15","1501","150100","15010015","CBRFC"
"09419665","SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV","ST",36.1596948,-115.0452761,"NAD83",1705,NA,"15","1501","150100","15010015","CBRFC"
"094196781","FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV","ST",36.14302819,-115.0655537,"NAD83",1730,NA,"15","1501","150100","15010015","CBRFC"
"094196783","LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV","ST",36.13969527,-115.0477755,"NAD83",1710,NA,"15","1501","150100","15010015","CBRFC"
"094196784","LAS VEGAS WASH AT VEGAS VALLEY DR NR LAS VEGAS, NV","ST",36.1369177,-115.0386085,"NAD83",1690,NA,"15","1501","150100","15010015","CBRFC"
"09419679","LAS VEGAS WASTEWAY NR E LAS VEGAS, NV","ST",36.10608548,-115.0194403,"NAD83",1640,NA,"15","1501","150100","15010015","CBRFC"
"09419696","DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV","ST",36.09080799,-115.0238843,"NAD83",1605,NA,"15","1501","150100","15010015","CBRFC"
"09419700","LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV","ST",36.08747539,-114.9858276,"NAD83",1540,1518,"15","1501","150100","15010015","CBRFC"
"09419740","C-1 CHANNEL NR WARM SPGS RD AT HENDERSON, NV","ST",36.044699,-114.9591584,"NAD83",1870,NA,"15","1501","150100","15010015","CBRFC"
"09419745","C-1 CHANNEL ABV MOUTH NR HENDERSON, NV","ST",36.085,-114.9683333,"NAD83",1560,NA,"15","1501","150100","15010015","CBRFC"
"09419753","LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV","ST",36.100375,-114.9433194,"NAD83",1450,NA,"15","1501","150100","15010015","CBRFC"
"09419756","LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET","ST",36.10247588,-114.934437,"NAD83",1400,NA,"15","1501","150100","15010015","CBRFC"
"09419800","LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV","ST",36.12219816,-114.904992,"NAD83",1280,1586,"15","1501","150100","15010015","CBRFC"
"09423000","COLORADO RIVER BELOW DAVIS DAM, AZ-NV","ST",35.19166556,-114.5721876,"NAD83",490,169300,"15","1503","150301","15030101","CBRFC"
"09423350","CARUTHERS C NR IVANPAH CA","ST",35.24498915,-115.2988759,"NAD83",5640,NA,"15","1503","150301","15030102","CBRFC"
"09423550","TOPOCK MARSH INLET NEAR NEEDLES, CA","ST",34.8361156,-114.584964,"NAD83",400,NA,"15","1503","150301","15030101","CBRFC"
"09423560","FIREBREAK CANAL AT HAVASU NWR NEAR NEEDLES, CA","ST-CA",34.8079217,-114.5714914,"NAD83",473,NA,"15","1503","150301","15030101","CBRFC"
"09424447","BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ","ST",34.5416838,-113.4452053,"NAD83",1880,601,"15","1503","150302","15030202","CBRFC"
"09424450","BIG SANDY RIVER NEAR WIKIEUP, AZ","ST",34.46251664,-113.6243774,"NAD83",1400,2732,"15","1503","150302","15030201","CBRFC"
"09424900","SANTA MARIA RIVER NEAR BAGDAD, AZ","ST",34.305854,-113.3471441,"NAD83",1360,1129,"15","1503","150302","15030203","CBRFC"
"09426000","BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ","ST",34.2308539,-113.6088195,"NAD83",967,4623,"15","1503","150302","15030204","CBRFC"
"09426620","BILL WILLIAMS RIVER NEAR PARKER, AZ","ST",34.2625155,-114.0277209,"NAD83",500,5327,"15","1503","150302","15030204","CBRFC"
"09427520","COLORADO RIVER BELOW PARKER DAM, AZ-CA","ST",34.29557035,-114.140225,"NAD83",300.54,178700,"15","1503","150301","15030104","CBRFC"
"09428500","CRIR MAIN CANAL NEAR PARKER, AZ","ST-CA",34.16779378,-114.2766175,"NAD83",350.51,NA,"15","1503","150301","15030104","CBRFC"
"09428505","GARDNER LATERAL SPILL NEAR PARKER, AZ","ST",34.02779463,-114.433566,"NAD83",NA,NA,"15","1503","150301","15030104","CBRFC"
"09428510","POSTON WASTEWAY NEAR POSTON, AZ","ST",33.99946154,-114.4455106,"NAD83",NA,NA,"15","1503","150301","15030104","CBRFC"
"09429000","PALO VERDE CANAL NEAR BLYTHE, CA","ST-CA",33.7319659,-114.5118999,"NAD83",274.13,NA,"15","1503","150301","15030104","CBRFC"
"09429030","PALO VERDE DRAIN NEAR PARKER, AZ","ST",33.75696536,-114.4974554,"NAD83",NA,NA,"15","1503","150301","15030104","CBRFC"
"09429070","CRIR LWR MAIN DRAIN BLW TYSON WW, NR EHRENBERG, AZ","ST",33.73163259,-114.503983,"NAD83",272,NA,"15","1503","150301","15030107","CBRFC"
"09429100","COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA","ST",33.71946626,-114.4980105,"NAD83",281,178241,"15","1503","150301","15030104","CBRFC"
"09429155","PVID F-CANAL SPILL NEAR BLYTHE, CA","ST-CA",33.57474765,-114.5463436,"NAD83",265,NA,"15","1503","150301","15030104","CBRFC"
"09429180","PVID D23 SPILL NEAR BLYTHE, CA","ST",33.4916942,-114.6035666,"NAD83",230,NA,"15","1503","150301","15030104","CBRFC"
"09429200","PVID C CANAL SPILL NEAR BLYTHE, CA","ST-CA",33.42780713,-114.6732907,"NAD83",230,NA,"15","1503","150301","15030104","CBRFC"
"09429600","COLORADO RIVER BELOW LAGUNA DAM, AZ-CA","ST",32.8122666,-114.5149494,"NAD83",120.81,184600,"15","1503","150301","15030107","CBRFC"
"09430500","GILA RIVER NEAR GILA, NM","ST",33.06150278,-108.5373861,"NAD83",4654.8,1864,"15","1504","150400","15040001","CBRFC"
"09430600","MOGOLLON CREEK NEAR CLIFF, NM","ST",33.16666667,-108.6497222,"NAD83",5440,69,"15","1504","150400","15040001","CBRFC"
"09431500","GILA RIVER NEAR REDROCK, NM","ST",32.72694444,-108.6755556,"NAD83",4090,2829,"15","1504","150400","15040002","CBRFC"
"09432000","GILA RIVER BELOW BLUE CREEK, NEAR VIRDEN, NM","ST",32.648132,-108.8458906,"NAD83",3875,NA,"15","1504","150400","15040002","CBRFC"
"09439000","GILA RIVER AT DUNCAN, AZ","ST",32.72444444,-109.0991667,"NAD83",3663,NA,"15","1504","150400","15040002","CBRFC"
"09442000","GILA RIVER NEAR CLIFTON, AZ","ST",32.96527778,-109.3086111,"NAD83",3336.38,NA,"15","1504","150400","15040002","CBRFC"
"09442680","SAN FRANCISCO RIVER NEAR RESERVE, NM","ST",33.73671944,-108.771175,"NAD83",5820,350,"15","1504","150400","15040004","CBRFC"
"09444000","SAN FRANCISCO RIVER NEAR GLENWOOD, NM","ST",33.24716667,-108.88,"NAD83",4560,NA,"15","1504","150400","15040004","CBRFC"
"09444200","BLUE RIVER NEAR CLIFTON, AZ.","ST",33.29089456,-109.1961832,"NAD83",4160,NA,"15","1504","150400","15040004","CBRFC"
"09444500","SAN FRANCISCO RIVER AT CLIFTON, AZ.","ST",33.04950776,-109.2959047,"NAD83",3436.16,2763,"15","1504","150400","15040004","CBRFC"
"09447000","EAGLE CREEK ABOVE PUMPING PLANT, NEAR MORENCI, AZ.","ST",33.0645062,-109.4422978,"NAD83",3673.5,622,"15","1504","150400","15040005","CBRFC"
"09447800","BONITA CREEK NEAR MORENCI, AZ.","ST",32.95561778,-109.5311876,"NAD83",3500,NA,"15","1504","150400","15040005","CBRFC"
"09448500","GILA RIVER AT HEAD OF SAFFORD VALLEY, NR SOLOMON,","ST",32.86839728,-109.511186,"NAD83",3059.92,NA,"15","1504","150400","15040005","CBRFC"
"09460150","FRYE CREEK NEAR THATCHER, AZ","ST",32.74395706,-109.8381364,"NAD83",5580,4.02,"15","1504","150400","15040005","CBRFC"
"09466500","GILA RIVER AT CALVA, AZ.","ST",33.18561278,-110.2200903,"NAD83",2517.29,NA,"15","1504","150400","15040005","CBRFC"
